100 40 40 100

47 39 39 83 22 37 68 94 17 91 66 82 73 40 35 56 79 35 55 28 66 11 42 84 25 65 96 81 54 25 25 40 12 67 43 72 82 46 41 47 92 60 80 12 28 11 98 65 93 31 44 89 34 77 42 60 89 51 51 60 19 24 99 90 34 42 31 34 79 55 63 90 17 41 72 77 99 31 93 59 69 57 49 29 37 64 56 65 19 86 87 63 68 77 47 56 47 69 87 90
49 52 55 49 51 48 96 85 33 96 98 16 54 54 55 98 45 97 29 56 14 15 90 22 27 31 65 26 88 74 47 81 82 21 59 21 15 18 99 51 97 45 19 69 69 75 59 60 32 81 21 99 21 22 39 55 57 44 73 81 46 78 16 44 26 91 32 42 74 81 97 90 55 81 84 34 32 29 75 68 20 18 10 76 85 94 59 20 61 94 35 23 71 43 55 47 76 73 96 39
44 96 39 82 78 46 17 64 51 18 51 89 77 47 71 73 84 69 34 85 69 69 83 41 91 96 25 91 47 55 17 50 84 21 18 76 62 75 23 31 47 39 18 37 70 46 22 70 28 97 93 67 87 91 34 67 61 29 89 82 91 82 85 18 11 67 85 87 74 95 47 28 98 57 92 35 70 28 87 26 50 47 90 66 18 54 75 40 46 28 11 67 56 16 36 35 94 23 12 83
74 78 92 69 35 25 72 13 59 24 55 23 14 84 89 79 21 63 83 57 95 39 82 63 31 57 79 41 26 16 78 40 71 37 45 21 74 97 95 60 10 66 63 12 58 38 11 69 28 27 12 26 20 25 93 27 51 69 63 45 93 40 21 21 16 66 45 89 78 89 31 33 12 66 71 81 16 87 87 20 52 15 48 34 40 69 43 59 19 94 37 67 65 41 59 80 56 80 83 26
19 59 44 24 97 32 37 64 86 96 74 80 54 20 98 68 27 47 20 26 40 83 63 89 23 28 41 77 69 73 24 47 51 37 51 76 16 47 42 65 34 45 99 88 71 24 17 66 39 27 55 20 60 12 62 94 43 77 91 74 41 35 80 36 21 58 61 38 16 76 44 35 30 54 35 28 37 31 65 62 35 92 78 37 69 41 55 78 93 25 27 79 13 66 92 51 47 31 37 42
24 47 96 33 33 16 54 71 77 27 23 12 16 91 54 52 61 47 84 98 57 32 65 52 94 40 45 74 16 69 16 59 54 78 55 51 19 56 35 19 91 59 31 71 14 65 33 58 69 36 11 32 89 49 10 94 60 69 44 56 71 31 76 67 42 25 66 83 64 67 83 78 84 31 60 86 40 15 39 53 25 18 30 59 92 94 44 49 44 59 15 26 45 47 46 15 23 36 82 22
80 82 91 39 48 91 88 18 68 14 53 88 88 82 26 34 80 82 88 38 65 24 71 48 24 71 60 27 46 23 82 39 48 57 80 38 44 92 80 23 40 21 16 77 20 57 14 61 59 77 20 19 37 29 13 22 38 95 59 82 34 48 86 69 31 26 11 23 73 95 41 46 54 61 53 63 88 52 67 63 81 50 84 76 68 49 88 22 65 35 77 44 64 51 77 56 64 23 43 92
85 52 71 64 20 38 74 82 43 94 34 45 60 55 76 27 82 12 55 53 33 12 20 86 31 92 86 33 89 53 38 60 44 91 84 88 29 38 16 42 46 12 25 73 25 70 43 33 15 48 66 87 14 46 68 27 62 85 85 73 16 40 48 81 20 87 98 95 22 17 82 91 34 66 65 38 31 29 15 39 47 35 26 58 71 28 85 79 77 42 36 88 33 76 12 15 38 55 81 80
92 43 90 18 11 53 28 82 56 38 64 28 42 51 82 40 78 16 76 42 93 65 65 77 12 98 79 45 34 73 58 52 80 50 83 91 95 58 13 45 36 30 87 69 78 76 81 32 72 40 16 59 49 39 40 71 76 48 49 68 84 99 51 61 54 55 72 42 67 96 38 91 23 22 86 82 20 24 83 12 56 61 38 79 14 20 14 75 62 64 43 43 26 34 27 38 19 71 19 70
72 43 70 46 11 30 65 48 42 11 48 74 71 13 56 33 19 50 87 49 58 64 65 37 85 89 25 85 61 21 15 74 79 79 36 15 77 13 24 49 82 20 71 12 50 98 64 82 56 30 32 16 77 39 72 85 94 68 28 71 93 94 77 83 45 71 70 62 39 63 51 13 24 21 33 81 54 38 47 97 98 15 28 86 37 58 55 18 35 37 30 67 56 87 41 85 17 76 35 11
24 45 46 13 94 12 19 32 85 15 55 13 82 86 76 58 68 45 10 54 44 40 71 24 55 67 81 66 55 37 25 27 21 17 98 26 21 48 44 94 74 99 48 49 64 10 59 79 25 27 39 35 33 33 11 90 55 14 47 38 15 11 69 17 49 56 90 24 22 83 79 65 44 29 82 95 75 36 25 74 27 23 53 81 35 67 84 24 42 66 12 63 29 53 56 49 51 83 71 92
