100 100
24 -2 12 -17 -15 -19 4 27 23 4 8 -6 -12 -8 7 -15 -1 12 -11 1 22 -19 9 5 -10 6 -19 -8 -4 20 12 7 -19 19 -6 -2 10 14 1 -4 13 12 26 4 16 -18 -15 -1 19 8 -11 10 -3 -20 -20 -3 13 18 12 -17 -14 -14 19 24 -2 -19 2 21 -18 7 -10 -7 27 28 -14 14 23 23 8 5 -18 21 -12 -3 -13 -16 -17 17 -16 29 -6 0 20 3 10 11 22 -9 3 12 
20 29 18 11 14 -6 26 -18 10 6 5 2 9 -9 27 17 11 3 22 2 18 11 -10 -4 -4 25 -11 0 -10 8 27 25 27 8 6 -15 2 -9 23 28 27 5 18 7 17 -7 -17 14 -14 27 -8 22 28 -10 -11 -1 -14 8 -11 13 -12 -9 21 -15 -7 -8 17 -6 -5 -8 22 -11 -7 -8 -16 7 27 25 -3 18 8 20 -7 2 -14 -20 -14 -10 5 27 -5 14 -14 10 -9 -17 3 9 -18 9 
-10 -9 -12 5 28 10 -13 27 -18 5 21 4 -12 -16 11 18 -14 -15 -16 -8 19 -11 6 -4 29 0 23 9 3 -8 6 11 11 -20 3 -1 13 -9 23 -12 -20 25 -3 -8 -7 -8 -16 14 22 -12 -5 -11 -4 -5 7 6 18 -9 -4 -3 23 -20 1 -10 -14 12 -12 28 14 -17 27 3 -2 -13 -14 0 17 -12 -2 1 24 22 19 11 19 18 -7 24 27 26 29 10 -19 -3 19 4 10 0 13 26 
12 22 -1 21 -6 2 -7 1 -3 -19 8 -15 25 22 -19 21 29 27 23 -10 -18 16 4 -11 6 9 -19 12 29 25 8 -3 -8 -16 3 26 7 3 -9 -1 15 -16 -14 1 0 17 2 -1 22 13 18 -14 13 9 24 -16 -13 -14 17 -8 -16 -6 28 20 16 -9 16 -3 -8 8 -13 -6 -5 -19 -8 -16 -3 20 20 4 4 -9 20 5 -18 -4 -8 -10 17 7 26 7 23 -9 -10 -18 17 7 -8 14 
15 25 -3 17 17 -8 -14 12 -3 -3 20 -9 2 6 -13 -20 6 14 23 15 -17 0 -20 27 -20 -20 -13 -17 9 15 26 27 -13 14 4 -2 23 14 -14 -1 9 23 12 6 -16 -2 7 6 10 -13 2 -10 -7 26 -8 -10 11 -13 15 9 21 -6 14 -12 19 -14 -1 -15 5 2 3 9 -1 23 -7 7 26 20 21 8 21 -11 18 29 8 5 13 1 -8 1 -7 22 22 -8 -16 9 -4 11 -15 6 
26 -9 11 12 8 7 3 26 22 15 15 -12 -13 16 23 16 5 -1 -16 23 26 -9 15 16 -2 -20 -16 -16 11 6 -14 -5 -19 6 -15 23 20 -11 18 14 12 -2 -20 7 17 6 25 13 2 16 15 26 15 28 27 18 -9 4 -1 20 -11 21 11 -19 0 -19 -16 25 -17 23 -2 7 9 25 -14 20 -7 18 -13 10 -13 -19 -18 -10 9 -6 -6 11 15 3 -13 7 -19 14 1 -12 17 -12 -15 -17 
15 -7 -12 18 -13 18 26 22 22 6 -3 1 1 -18 23 4 -9 29 5 9 -5 -15 7 14 -11 -20 27 28 12 -3 20 6 -16 15 11 14 22 7 10 -4 10 18 25 6 16 14 -17 -14 -7 -1 5 7 -3 17 27 -8 10 -15 24 -4 24 -16 17 6 8 -14 2 22 11 -20 1 29 7 -10 28 3 12 2 3 20 4 -17 -11 1 -17 16 23 19 15 -16 -7 -17 19 -2 18 -9 -16 -5 -17 23 
-14 -17 -12 -4 -18 4 -17 5 -19 24 -15 1 27 -8 -4 25 -11 25 -18 -15 -2 25 -9 1 6 -12 -9 20 14 -20 -7 -10 4 -20 14 9 19 -2 18 -18 -11 -19 -16 -11 14 3 -2 22 -5 13 -9 16 8 9 1 19 4 -20 -4 6 19 11 -10 -19 -9 -2 -10 19 8 17 -2 18 7 1 -3 21 -3 28 4 0 13 -10 -3 1 -20 0 -20 8 -12 13 20 16 1 14 -19 -10 4 17 -18 7 
3 25 -6 21 6 -5 -9 16 -18 10 27 13 26 1 -16 -7 28 6 21 -19 21 12 15 11 -6 5 1 -3 -5 24 12 -19 -10 3 -20 18 -5 15 27 -19 22 -20 -15 -17 -13 20 6 24 14 10 13 -13 -10 12 19 22 24 1 -11 -2 16 16 13 -19 10 -16 27 6 3 -18 23 29 -7 -6 12 -15 7 11 12 26 4 -9 0 26 -1 -6 -17 -2 5 -16 16 24 -15 -6 -20 29 17 11 16 -2 
17 -3 -19 13 9 24 9 -3 29 -13 -1 29 -16 8 15 -20 20 -20 27 25 22 -6 1 27 15 -16 21 15 25 13 7 -19 -2 22 4 23 -1 15 8 16 16 -8 16 -3 10 9 12 23 0 15 22 -19 -12 12 1 17 6 17 -1 27 -7 17 -9 -1 -18 5 29 -10 -11 21 25 29 -10 1 23 23 23 -16 13 15 -12 29 -2 -10 -10 -14 -4 23 -14 -15 -2 16 -20 25 16 10 -1 8 -7 13 
-16 -18 7 10 -17 4 20 -2 24 -1 27 20 27 -8 2 -14 7 10 -16 -16 -4 -16 -12 26 23 1 -1 8 -19 -5 16 23 20 -18 12 23 17 -9 -11 24 -12 -18 -8 -4 -11 26 0 9 28 -13 3 -12 26 -14 -13 10 25 -14 -14 -16 -20 10 11 -15 -18 22 -5 22 3 25 24 10 1 -4 -3 -17 18 2 -11 -9 -2 28 3 -19 -6 1 -4 6 8 -4 -17 -12 -6 15 -13 -3 -3 -1 7 15 
26 8 23 6 9 0 17 -15 25 5 -5 -1 -1 -12 22 -11 23 21 29 22 18 23 26 -18 -10 14 -11 -16 4 21 12 -19 -20 -7 -13 0 -13 29 6 17 4 -8 29 6 -15 -2 -1 -2 1 -14 22 -2 5 11 3 -9 -18 -13 -12 -16 3 25 -5 11 -9 7 -12 9 17 -6 3 -18 15 18 -1 -16 -2 18 0 -12 -19 6 -2 5 14 -19 9 3 -4 14 23 -9 16 -16 -12 17 29 1 -4 -3 
25 5 -10 0 12 24 -16 22 4 -17 13 -16 8 -19 6 7 8 -7 -6 -13 1 -1 11 20 22 -6 12 -12 22 -5 -16 26 15 9 -4 14 17 -11 0 -5 18 26 -5 -13 -12 18 -9 -10 19 17 -12 -15 8 19 -4 23 6 2 -16 11 -7 -19 -3 12 11 12 6 2 -11 -7 26 26 23 9 26 4 15 23 -2 12 12 -5 15 -2 1 -9 25 9 19 18 27 28 -1 0 -14 25 21 14 -20 -10 
6 -1 -4 -12 -17 10 -8 4 22 -6 -7 14 -2 29 -2 6 12 29 17 -20 16 4 23 -4 29 24 7 -1 4 9 -11 24 -2 16 20 23 -1 10 -2 -19 19 2 0 -18 26 -6 25 23 11 5 -11 27 -8 11 -19 28 3 -8 -14 1 28 -14 14 11 -10 5 11 14 -1 26 20 -1 8 12 20 -12 5 -14 -4 11 -15 -2 13 23 -9 13 -12 20 11 3 -9 -13 1 10 13 -7 27 5 23 25 
11 16 15 8 -7 14 27 -17 1 -8 -12 -20 24 20 21 -7 21 4 5 1 5 -10 6 -3 0 11 -2 7 -11 0 5 6 29 -16 12 23 14 28 -17 18 20 15 4 -6 -3 6 0 -18 5 23 26 28 -19 -6 -12 5 5 9 -20 -10 12 29 9 -6 -15 2 -1 -2 -13 3 -15 4 -5 20 23 13 -7 -7 0 -17 1 13 10 2 13 -16 9 25 5 29 20 -5 9 11 18 15 -6 -10 -18 -14 
27 -16 -7 26 1 -12 -9 -13 6 16 20 -7 1 7 24 14 -9 12 -6 7 18 3 -20 -11 17 9 13 18 -18 -10 -16 -1 -14 28 13 11 8 14 2 13 27 12 22 10 17 -17 27 -12 -18 -14 -12 -4 26 -2 18 -10 -18 6 -18 3 -17 -4 14 -15 10 -10 -10 10 23 20 10 -6 -9 -7 -13 -1 -3 -6 5 -5 15 29 14 -4 9 -7 -19 2 15 -19 23 20 12 -1 25 -7 18 27 5 27 
-11 17 -12 -5 24 -8 8 8 6 -3 21 25 -6 -15 -19 -4 28 -9 12 21 -3 1 -14 -14 -11 9 29 7 9 -5 20 -12 9 29 4 8 4 -2 20 16 -14 -15 15 -10 22 16 -14 -4 -17 -5 18 -3 -6 13 -8 10 20 11 -7 -1 15 10 -1 7 -3 11 -14 0 -5 23 28 12 -17 26 29 9 9 12 7 16 -7 -7 -8 -13 9 10 11 25 5 -6 4 16 6 14 -9 -19 27 -2 -3 -18 
26 27 11 29 4 -15 27 15 21 22 -4 6 -7 -10 22 -14 12 -5 2 7 -3 -6 -7 6 0 16 -18 29 29 -8 7 24 26 28 12 7 4 -18 22 -5 0 -16 3 4 27 7 17 -20 -4 15 11 -6 11 8 -20 -1 -10 5 13 -13 22 27 -16 19 -10 1 -14 -4 1 9 0 15 -2 4 16 -13 -2 20 -1 -9 10 6 -13 22 9 14 22 25 26 0 4 4 -11 24 -20 -6 22 4 -6 -2 
28 15 25 -16 24 9 -16 14 -15 12 2 -7 14 3 10 3 -13 -8 -19 26 16 -2 18 15 15 -17 -20 21 7 14 -17 1 24 28 -12 -15 17 15 8 -5 -12 -19 3 4 -11 15 -2 -11 0 29 -8 25 -18 -5 6 -2 -1 -1 -9 23 -10 17 -18 -13 10 19 -4 -9 13 -18 9 24 -8 7 -15 -19 9 -4 20 16 -6 -14 22 19 -15 6 3 -18 -7 7 6 -16 19 28 -6 14 22 24 29 -7 
1 25 -1 15 1 -4 11 13 7 19 22 14 -12 13 25 10 -12 25 -17 -19 -15 9 -10 -4 28 26 -5 0 -9 7 16 -10 14 17 -8 7 10 29 3 21 -11 25 -4 -1 -1 -18 13 -20 -17 8 -4 9 -12 11 4 -4 -13 8 1 2 20 -13 26 -15 -15 12 -2 28 8 -11 13 23 -15 10 10 25 15 8 0 -18 15 -6 -18 3 18 11 -6 11 16 -3 2 -1 10 16 7 -5 -17 -10 -9 0 
19 -16 5 -10 -10 27 -13 29 25 -8 -20 0 -18 4 12 28 26 18 17 -9 -15 9 21 10 -16 -10 -6 -17 -17 9 3 17 13 18 -7 11 -14 -14 2 8 29 -6 -11 11 21 13 2 23 0 8 -13 -11 12 2 7 -10 22 -6 -12 -11 -18 -9 -5 0 20 1 15 18 10 0 -6 -3 -16 -5 -5 1 4 25 16 -6 25 24 -12 23 29 23 -14 1 20 -19 -20 -19 7 14 -15 4 13 22 24 18 
6 15 22 -10 0 -4 9 19 0 -10 -10 13 13 18 -4 -3 26 8 28 -1 4 -11 2 1 3 15 9 -13 24 10 21 17 -12 -9 -9 8 22 -7 2 -14 -9 11 9 -5 23 -20 7 11 -9 -5 14 -16 26 -9 -2 10 -4 23 29 20 -2 3 -16 -9 29 20 0 12 -14 19 10 -17 9 10 -15 -11 21 1 18 -12 11 17 -10 15 22 -18 24 -20 2 -17 13 -9 -15 -17 18 10 -2 8 -15 -17 
17 9 -10 15 17 14 -17 22 20 16 13 -1 21 2 -2 17 8 10 -10 17 23 -13 8 -17 28 0 -7 17 11 20 10 0 23 27 -10 24 19 -5 8 5 -19 26 6 6 -16 8 15 -14 -11 24 12 15 -19 16 3 9 -17 20 4 18 -3 -13 14 -3 7 28 -16 27 7 -11 -16 25 10 18 16 -7 -16 18 -15 15 -1 -17 2 -20 -17 -6 -11 10 -12 -2 13 11 -6 29 -14 29 -20 2 16 23 
28 -11 -14 -8 21 2 -17 -8 2 -17 -3 23 18 -16 -11 22 26 28 6 14 -12 14 24 29 -10 21 25 28 2 25 -7 -10 13 7 -2 -20 1 -5 27 4 -10 -2 -8 -14 -15 0 8 1 -12 18 -14 14 -6 -20 9 23 -16 -8 -20 28 -4 5 12 -3 23 8 0 21 20 0 12 27 26 -1 22 29 26 26 -18 0 13 18 28 16 -18 -18 5 14 3 -10 -1 17 -18 4 -2 15 19 -10 27 15 
29 4 1 -11 25 8 -6 -18 -14 11 17 8 -16 -19 -13 -7 4 -10 27 -18 3 5 20 -18 13 18 4 28 23 24 3 -16 -18 -3 -15 -2 -15 -12 -5 26 17 26 7 12 -16 17 -20 25 23 -15 -17 29 4 0 -5 22 19 5 8 -20 0 27 -3 5 2 21 -15 -14 24 -5 9 -7 -17 -3 22 -9 -17 24 22 -4 0 7 -4 23 18 9 28 -2 -1 -1 16 22 11 21 2 21 12 -17 -15 15 
5 22 4 -19 15 -4 29 -6 -12 -8 0 27 -10 28 -17 -5 20 -11 13 27 -15 1 22 25 -12 26 5 18 -12 12 17 16 -5 -4 -6 23 3 4 -9 13 13 7 6 -1 -20 18 -8 13 -1 14 -17 -7 -4 -15 -18 -5 8 -14 -7 -11 28 4 0 -14 5 18 4 13 23 2 24 14 -17 6 -17 21 23 -9 4 4 4 18 -5 -3 -5 7 -18 12 -19 -3 -6 18 2 -2 -15 -13 3 4 17 10 
18 -17 -9 26 23 12 23 -18 8 19 11 25 3 4 -9 5 -5 -17 -5 12 8 -11 12 5 -2 -6 2 21 7 13 17 20 28 11 -20 16 -12 -20 23 -4 28 15 17 15 15 -12 7 20 -13 25 23 -2 17 -14 4 -19 11 28 13 11 1 5 -12 7 16 -18 13 28 19 -14 22 8 4 -4 15 17 28 22 21 23 -16 -7 27 8 -7 2 -13 19 27 -1 1 20 12 -10 22 -15 9 10 -12 -10 
1 20 -7 2 -1 19 29 2 6 -20 -10 17 -20 18 24 -10 -7 8 20 24 17 24 19 -13 -5 13 27 13 23 13 10 -9 16 -16 -8 -4 4 27 14 -16 28 -1 -5 -15 -13 -5 -19 -15 20 2 -1 24 -19 23 2 -17 4 -9 0 -17 -19 -6 -19 23 13 3 22 -18 18 0 -2 -19 -4 16 18 27 -8 21 -1 29 -8 3 -11 10 4 -2 -3 10 -11 21 -20 16 -14 23 19 -9 23 -6 -15 28 
0 14 28 23 -3 -7 -9 28 25 -4 22 -6 -18 14 29 29 22 -20 -16 24 -12 4 1 -2 3 21 25 8 -20 13 -16 11 -2 12 25 -8 6 -14 -8 -20 5 25 23 -1 7 23 23 -5 24 2 -15 -8 -8 -9 0 -1 -19 12 22 2 -16 -3 -19 2 6 25 -6 -18 26 -13 -3 5 -1 19 -13 -10 16 21 25 -12 1 26 23 5 -8 3 14 9 28 5 -8 7 26 24 2 6 19 -17 9 -17 
-18 29 -2 19 11 29 -5 -4 0 -20 23 -10 8 8 7 -19 -9 -16 10 -20 6 -10 -15 2 6 -8 1 23 -4 8 9 29 -13 22 -12 9 -16 29 3 23 2 18 28 12 -5 -1 18 24 27 18 11 -8 2 28 27 0 21 3 -2 19 24 -20 -7 6 23 -13 21 21 5 12 -1 25 -14 15 -12 6 -11 28 29 -20 -13 20 20 22 -13 16 29 13 14 -6 -16 25 -15 -2 18 28 16 -20 -16 -1 
9 2 -12 4 16 -17 25 -15 13 7 -16 27 -8 20 16 -14 17 -13 19 1 12 -20 -20 20 21 -4 12 5 -11 -9 10 8 3 -13 -1 7 10 11 -15 3 27 22 25 -7 3 -2 5 -3 22 -19 3 -6 23 19 -4 12 3 6 5 14 21 14 -14 11 16 -19 -20 25 21 13 26 -13 20 -15 9 0 1 17 26 13 8 -5 15 7 12 21 29 5 25 3 -8 -15 -14 22 -19 15 -7 16 25 -8 
17 -12 -6 12 12 1 11 14 3 3 20 22 -20 -12 26 -19 3 -18 -3 3 16 20 7 7 -14 26 -18 29 15 16 19 8 2 9 -2 15 13 -14 -5 -16 -19 -13 -4 -7 0 -4 4 -17 -13 -16 -9 -17 16 3 15 -19 7 -18 -20 -16 -1 -5 28 -6 -16 -6 5 26 12 19 -12 13 -5 18 18 -3 17 -19 27 4 17 22 -20 10 14 24 -8 16 -11 26 1 23 23 -20 -20 2 11 -14 0 7 
20 8 -20 -11 4 12 18 -4 11 0 -20 2 2 11 -3 1 -7 -11 8 27 -13 0 14 29 -19 20 -20 -1 -3 -16 -1 3 -1 -12 19 -3 7 -14 23 -3 29 12 -15 26 15 22 21 21 4 -10 8 21 24 -2 26 -19 -16 5 -12 26 -12 5 16 -12 1 12 2 -5 26 10 -2 2 -20 17 -9 0 -15 22 -11 21 -1 9 14 27 11 18 -20 29 17 -5 13 19 -13 -3 -17 21 -7 25 17 -11 
24 -8 -20 -9 1 -2 20 -9 27 3 19 23 14 -18 -14 26 -2 -12 1 16 -8 16 28 2 20 11 10 6 -16 -20 6 28 25 -2 18 -1 14 -2 -15 3 -17 -1 19 21 1 -4 8 4 -3 -15 27 -11 7 21 20 2 -3 -6 -7 -2 11 -20 28 17 20 -15 15 23 10 11 -16 22 24 20 19 -6 20 -19 27 -19 -1 -4 -8 11 25 -17 17 19 -16 -4 4 -14 -16 -16 9 -7 -7 8 27 6 
-5 6 -11 -15 -4 -10 -2 18 -16 9 -10 -8 8 0 -15 6 25 -18 24 5 17 13 -4 4 26 -18 10 28 17 21 -20 -17 6 28 4 -1 -2 23 27 -17 -15 1 20 -4 1 -7 -8 -20 -13 18 -14 8 -7 16 26 -17 -12 20 -2 -20 -16 -12 -10 11 -13 5 -14 9 6 23 -14 -15 9 -5 14 -6 28 -6 24 -16 -14 -4 9 5 -14 0 -15 -15 28 -12 8 15 -16 -9 2 -12 18 -10 -6 23 
19 16 18 -17 -17 -6 -9 9 15 -17 -12 18 -14 20 -16 3 -4 13 23 21 21 -15 29 22 22 9 15 -6 14 15 -6 1 26 6 22 -14 -19 15 19 27 -19 22 18 7 21 24 14 -17 5 5 21 -6 14 28 -3 -5 -11 5 3 21 4 10 5 20 17 -3 -11 26 9 14 19 -8 -11 6 10 23 8 -7 17 -12 4 28 4 2 -18 11 18 -14 -13 -19 -10 -8 24 25 14 -17 -3 -7 16 -17 
-2 -20 -10 5 3 23 -16 -3 -12 -8 -18 27 -2 -12 27 -6 -18 14 21 24 -11 14 20 -2 17 9 13 0 7 3 -3 14 20 29 -18 22 -6 4 -14 11 9 26 14 29 24 8 -4 -2 17 5 20 27 -16 5 13 -15 -20 -16 25 3 -17 -5 23 -16 -3 -6 20 -14 0 4 -7 -3 29 0 29 26 29 22 -6 -6 5 -7 24 4 5 4 -6 7 21 -6 6 22 -1 -1 -6 4 -3 15 15 14 
5 11 18 2 3 29 -5 -1 -13 -3 -1 -1 6 13 9 -1 23 20 10 17 7 -10 -5 10 10 15 8 -19 1 -1 5 -2 25 10 -5 -8 -3 4 -14 1 -18 -13 -8 -8 29 10 9 4 22 1 -19 -6 26 16 -17 26 -18 21 15 10 24 17 -12 25 17 -13 -19 -17 10 -15 23 21 -7 9 16 0 22 1 15 -14 -17 8 9 14 -18 20 13 5 -4 10 -17 -20 -12 -20 -19 -9 -4 29 -5 26 
-15 12 13 9 -12 -13 25 -15 -18 26 6 -2 25 -4 -1 17 12 11 -19 9 6 -5 23 -13 4 -11 15 27 -3 -16 12 -2 20 -18 -8 -8 16 15 5 3 7 0 23 5 11 -13 6 2 -8 8 -20 -15 13 -5 13 13 -3 -15 29 26 18 13 10 5 4 -13 11 29 17 -13 -5 5 -18 -11 -4 13 28 18 -15 26 -19 -12 24 20 -16 -6 29 -4 1 23 2 27 -14 23 -3 26 -17 -19 10 29 
29 28 -19 28 8 9 25 -5 -16 -8 19 3 16 9 11 -9 -5 21 2 16 24 -3 13 -11 6 2 29 -9 8 10 -4 -4 28 6 28 -14 -19 28 -7 21 4 -11 -10 24 -9 -10 14 -6 16 5 11 -11 11 -17 -7 8 -6 -2 19 11 -18 24 5 8 13 1 -5 12 21 7 -4 22 24 23 17 -17 22 -9 -2 -11 -2 17 -10 13 14 3 12 14 21 18 1 -1 -1 15 2 -14 23 6 0 -9 
-9 13 14 4 -4 28 24 -9 22 -2 -2 -1 26 28 15 9 17 -10 -7 -19 -5 -16 -20 -5 -15 21 11 9 -18 -12 -5 -12 15 17 19 -4 -15 7 21 -19 2 -13 -16 -9 23 -6 25 6 -17 -1 13 25 13 3 13 29 -13 -7 2 12 29 24 10 -9 -1 -17 21 11 15 20 -5 6 4 -5 1 20 7 23 15 -4 13 0 17 18 14 7 18 -10 3 26 13 -14 -10 28 14 22 -4 -17 -16 -19 
21 2 18 -12 10 -9 20 -3 -8 -11 23 1 -19 6 22 26 15 28 -17 21 8 25 -3 -11 7 27 20 -13 5 3 15 -14 -14 -4 5 20 2 -8 20 -18 -16 -7 17 -12 10 5 2 0 -1 20 -11 17 7 28 -17 13 10 -1 7 26 29 28 -6 -19 25 23 8 18 26 -2 -3 0 -2 17 1 21 4 -16 -20 3 22 0 28 8 14 -17 23 -14 16 -9 -7 26 -16 5 3 28 0 -19 2 -19 
100 100
20 -7 0 23 9 -19 14 -17 20 7 -10 -6 22 15 21 -5 20 22 -8 14 1 11 -16 16 -4 14 27 15 -11 8 25 24 19 18 1 -19 2 23 23 21 26 1 23 -7 14 6 -4 -16 1 22 -9 -16 -8 -13 -9 17 16 -16 26 29 13 0 5 8 -6 25 6 -3 17 21 -1 -11 5 14 5 1 -9 13 20 20 26 -8 6 -7 10 -8 9 28 27 16 16 -11 22 9 26 27 4 17 29 -14 
24 -5 10 -5 -12 17 18 29 -8 -17 -4 11 7 -18 10 13 -18 -2 8 5 -9 9 -8 18 9 16 23 15 0 16 15 11 21 25 -2 -7 -16 -11 5 18 -14 -13 -15 3 -14 1 -1 18 -16 -3 -8 11 -1 19 -13 -17 2 -8 7 27 -20 10 -13 -4 6 -4 22 21 -5 -8 -15 19 -14 25 -4 -12 -12 -17 8 7 25 2 -2 -18 4 18 28 8 -15 7 10 23 11 2 -8 9 16 6 1 -9 
-11 10 7 13 -1 7 9 5 -16 -7 -19 0 29 -19 1 -17 -7 3 26 21 -8 7 -9 23 1 8 3 17 11 -19 29 26 11 -7 20 9 11 16 -19 -6 6 -4 -6 9 13 -13 18 -11 -9 3 -20 -1 22 24 26 15 0 -2 28 14 21 -12 9 -19 -12 -6 29 -15 0 -6 0 -4 9 -12 7 1 27 21 -11 25 16 -10 -5 1 -2 -15 15 14 14 -20 22 7 22 26 -8 -4 3 -20 5 5 
-13 7 10 -17 15 15 27 -17 12 2 -14 29 24 18 -15 26 -18 25 -13 26 7 17 5 20 28 -17 -9 -18 -1 -19 26 28 28 -14 -3 6 11 -5 19 17 17 -3 18 -3 23 0 28 -16 -15 14 20 -5 15 3 16 -1 2 18 -8 -19 -3 15 -17 17 10 17 16 -7 -20 -1 -4 14 10 8 -9 -18 7 7 16 19 8 19 -20 2 28 12 25 12 7 -18 22 -9 -5 -7 24 23 -9 12 -5 23 
4 -8 0 -13 8 0 -16 -7 -9 22 18 14 26 28 -6 -17 17 23 7 26 -11 -5 11 4 3 -6 -7 -15 26 -17 -4 27 17 25 10 -3 11 -2 13 25 -7 5 2 -18 24 -20 -4 25 29 -18 -9 -17 23 -3 16 4 -16 15 3 11 -19 -10 15 6 10 4 -18 -3 -11 -19 17 3 4 -12 1 5 -4 -4 -8 12 -4 -5 17 -4 -3 3 -9 20 16 -7 18 -1 26 19 -1 -18 -8 -15 -9 14 
27 18 -8 6 -13 -18 8 -18 -13 -2 1 28 15 26 -14 -19 3 -1 -16 -15 21 8 23 -5 -2 -13 23 -9 -8 -16 24 11 -4 -7 29 -19 14 3 18 16 12 -3 27 -10 -17 -16 -14 26 1 1 -15 13 -11 20 -18 14 25 6 -1 -1 -15 3 1 25 4 -9 22 14 -13 -15 25 28 -9 17 29 -6 15 -19 -1 -12 5 23 -12 -4 -4 -16 -15 -1 -20 29 -16 -5 16 10 28 23 -8 -2 -17 -18 
-4 10 25 -5 -3 27 -12 -2 -3 15 -14 26 22 -12 20 29 -20 10 -13 -13 21 6 14 2 21 -5 12 25 21 4 -14 5 -8 -10 6 -13 11 -18 -17 -10 -15 -7 22 27 -17 -5 -11 -3 -15 -8 26 22 -15 27 7 1 15 24 -14 10 20 24 2 20 3 4 -10 -4 -5 -5 -15 28 -18 -13 6 24 -5 -10 -7 19 26 23 2 1 -14 26 -19 4 -11 15 -17 27 29 12 22 -13 29 10 -10 3 
-18 -4 9 -7 20 -11 -5 -4 20 -3 -14 8 15 27 0 -12 3 3 9 10 26 20 18 18 -12 -20 29 6 -15 -9 2 24 -16 -14 -19 26 -12 -7 22 18 -4 19 3 24 28 7 14 26 -19 -18 10 10 -20 23 -10 26 -15 -1 25 -6 6 -17 -18 3 -13 19 10 15 26 18 21 8 -3 19 9 12 -16 -16 -16 8 16 14 7 4 -7 29 27 13 -7 2 26 -20 28 9 23 -6 -8 8 20 -6 
4 21 12 26 26 2 -3 5 -8 -8 7 20 12 -6 6 18 -5 27 -14 1 18 10 17 9 24 -18 25 -9 3 7 -10 14 8 -9 -19 28 -4 23 -19 5 7 6 -3 -13 -19 25 8 9 25 -13 16 -20 4 14 4 -16 -5 -2 2 12 23 23 -14 16 19 -14 -6 -16 25 28 27 22 0 -1 -11 8 10 8 2 -17 -8 4 -3 -15 -20 -6 21 -16 29 23 27 22 -10 19 14 -1 21 17 -3 -10 
19 19 6 15 22 2 4 0 -15 -15 -10 20 -6 -19 -15 3 21 2 7 -11 1 -9 22 -3 -15 23 -20 13 3 9 26 29 22 11 24 27 -7 21 27 8 25 -3 -3 11 -17 28 22 25 20 12 29 27 -19 -9 22 25 6 -11 26 24 20 -6 -10 -8 15 12 -16 27 20 7 0 12 -9 7 -10 28 -14 10 -6 28 0 -11 -13 -18 13 -7 -11 -13 16 22 -2 1 7 28 -10 28 -19 -15 27 17 
-11 -18 -2 22 22 28 -12 8 24 -16 12 23 26 11 -9 18 7 -19 -2 12 4 -16 -14 23 4 -20 20 11 19 10 12 21 20 -16 -6 17 -7 22 19 6 19 -15 29 -20 23 19 -4 -20 -14 15 -5 1 -12 -18 -9 -8 28 19 1 28 17 -3 15 5 27 23 -11 21 6 19 13 24 26 -8 -2 -10 -12 13 19 -10 -9 4 17 17 17 16 0 16 -6 -1 -20 -1 17 6 25 -11 -6 12 4 -16 
5 -15 28 -19 14 -16 -3 -3 -10 8 3 -5 3 -18 15 11 -4 -7 13 14 17 -17 9 11 2 12 1 -2 24 -7 2 -4 -8 11 25 4 16 6 -16 -2 -4 7 -6 21 15 -10 25 -17 11 16 13 4 3 2 -16 -6 22 7 6 29 -2 12 4 -12 17 -3 2 -11 11 18 27 18 -5 -20 -12 -8 -8 -1 -11 13 -17 -10 -11 20 -1 24 10 -3 26 -17 -1 -8 -6 -18 -7 5 -11 -17 3 0 
-3 -2 3 5 -8 -3 -12 17 28 17 17 11 1 2 -11 -15 -17 -7 28 -19 -6 19 -1 22 15 5 21 26 -2 15 5 21 -15 16 15 22 7 20 25 22 16 -13 -1 4 -16 24 -6 7 -2 26 1 15 19 -4 -1 25 29 -1 28 2 22 4 19 24 29 29 19 -3 -4 -12 8 -10 -10 -6 15 -5 -18 -8 8 12 27 21 -7 18 0 11 17 10 -8 -15 -16 8 25 -16 20 5 5 -7 14 -18 
24 26 -13 -11 -19 -12 12 -10 25 8 -6 -1 -18 12 10 20 2 2 -4 3 20 28 -3 13 -10 5 7 17 2 2 -13 10 25 3 21 19 -18 24 -12 -7 -3 24 17 29 -7 -1 -3 -17 -8 11 -2 10 -14 -17 -18 25 -14 22 23 14 18 -5 -6 -2 18 -2 -3 1 23 13 -10 -10 28 14 -3 24 15 -20 3 -4 6 27 13 -5 26 22 24 -18 17 20 8 6 26 -9 11 -14 -3 -10 -20 -14 
1 25 -6 23 28 -18 -20 -8 4 -17 6 13 6 12 -5 -11 -10 15 1 0 -11 -10 27 -6 25 25 20 21 -19 -14 -11 13 29 24 -20 -18 11 15 -7 9 -10 21 -15 -4 8 13 -16 16 4 17 -18 -20 -11 23 14 4 -3 -4 -11 -4 -3 1 15 -7 7 -7 28 -5 4 -1 29 -11 18 -12 -18 5 5 -13 0 10 5 -9 3 12 -3 15 -9 -4 -9 -2 27 15 -4 3 25 -4 17 29 4 0 
