100 50
-10 -9 21 28 -16 -4 13 -10 5 -5 16 15 17 24 12 -8 17 13 27 -17 3 9 -6 4 20 17 28 5 5 -6 -18 16 22 -11 3 23 -4 25 2 8 22 -6 -15 -9 -7 4 25 7 21 11 11 26 29 -20 -1 -1 23 16 18 -18 
15 18 26 9 -19 -1 1 5 28 3 -7 24 25 1 9 29 12 13 23 25 9 -6 20 9 -15 5 23 4 26 22 3 -18 16 11 -13 28 -5 0 -11 5 5 -6 -13 17 0 4 19 -8 9 -2 12 -17 3 3 -3 -14 -17 28 -19 -10 
10 11 -3 -8 17 5 -17 16 -6 6 -8 -1 4 20 -18 -3 5 -2 -7 7 -8 -7 27 7 -7 10 27 28 23 13 -14 5 26 5 10 22 17 4 1 -3 28 19 18 7 15 27 6 29 17 28 0 18 23 16 -17 2 -1 18 28 5 
16 -8 -1 -13 -5 15 1 -7 16 11 28 5 25 25 -14 13 -3 18 0 -11 -20 2 4 13 -3 -5 2 -5 -5 18 17 11 -10 28 2 13 0 -18 18 -1 14 29 -17 18 -13 -3 -18 6 -11 -4 9 -18 -7 -4 21 27 -3 -6 18 -18 
12 -5 -2 -19 -16 0 23 23 9 -15 -11 6 -18 26 20 -15 6 9 -17 3 8 14 28 -18 -4 0 -3 3 10 4 23 17 8 17 -14 10 -2 12 -17 -12 -3 10 -2 26 4 13 5 -1 28 -10 10 20 22 14 20 -17 18 15 -2 3 
24 -17 -15 -7 28 -2 16 -4 -8 -16 -7 16 -14 14 28 -11 -9 28 -11 27 -5 8 -16 26 11 -10 -10 8 -8 21 4 5 -5 27 -12 2 7 8 -9 2 -9 14 0 19 -15 24 9 2 9 23 -8 -20 3 -16 -7 -17 21 -11 29 -7 
18 3 7 -4 11 17 23 -9 -18 -18 -5 -10 -10 18 -9 -15 -16 14 -13 -5 -18 0 -20 -14 7 10 -8 -6 -4 17 15 6 21 29 11 -10 23 -19 22 21 -17 15 -7 28 -2 2 29 -2 -19 10 23 14 -7 -12 23 15 4 24 -17 8 
22 -14 -2 -17 13 -7 -9 -2 -6 -2 26 -8 3 -14 27 21 10 -4 -7 21 -10 -2 7 -20 -13 20 1 -15 6 24 11 -18 5 -13 13 13 20 27 1 20 -3 17 11 6 4 8 -5 29 12 9 -8 9 -11 24 -17 0 13 12 29 -3 
2 8 -9 -1 23 3 -8 28 -6 24 -19 24 19 4 21 -3 6 10 9 25 27 18 9 -10 -20 -5 8 15 -2 5 21 22 16 29 -5 7 10 -19 4 18 9 28 27 29 -4 -14 -20 23 -11 24 2 26 20 13 4 -20 6 -15 6 -6 
7 20 25 -17 23 0 28 -5 13 -16 -19 3 17 24 -6 5 -16 7 -20 -18 -9 14 1 12 16 3 -12 25 -1 -3 29 20 -5 -19 -3 -16 23 15 22 -17 -1 -3 15 20 14 23 -7 14 21 2 18 -6 8 10 15 10 -6 11 -9 9 
-14 -4 -14 -3 -14 25 -2 14 -9 20 15 -20 -4 -19 -20 -17 -4 28 -11 4 -13 -3 13 -6 15 6 22 -12 8 27 11 -19 -11 7 22 25 -18 9 24 -3 28 10 4 -10 8 25 28 3 -2 -20 10 14 18 -20 10 26 20 -10 8 16 
-3 -6 10 2 29 -14 -8 -5 -13 6 -6 -2 2 -3 24 -19 -20 -5 -11 0 14 27 21 -5 -6 -9 11 -3 -16 -20 19 18 7 -13 28 6 23 11 27 3 7 24 14 -14 -3 28 4 7 -6 -12 23 4 -15 7 28 15 23 5 12 12 
-9 3 -10 13 17 27 -14 5 16 1 -1 -19 20 -8 19 22 16 4 -2 -19 -17 12 -16 27 5 17 11 16 -13 26 25 14 -15 -20 21 -12 12 7 29 22 -10 -19 -2 23 15 11 2 4 -12 25 -1 4 -3 20 -7 -3 21 10 -15 -6 
16 16 10 28 25 3 6 -19 -6 -9 29 -3 -19 -1 13 7 14 26 -9 -20 26 -19 10 -10 1 22 19 -4 -3 5 17 -3 25 -7 13 -8 -4 1 23 11 8 -8 20 14 18 25 25 12 24 16 7 24 -2 -8 22 8 -3 22 6 -15 
-20 21 8 9 -3 7 -19 -18 9 12 3 -19 -7 7 27 20 -4 23 2 29 -20 12 10 0 6 -15 15 27 18 15 -5 -17 20 26 13 13 -8 -7 18 18 27 7 25 13 13 2 -12 -11 21 28 -7 17 25 2 7 -10 -18 28 5 21 
-10 -19 -13 2 28 27 11 17 -15 13 2 -7 -10 0 23 -18 -10 19 13 6 23 0 -11 20 -7 0 16 3 18 13 -15 25 -3 -16 16 17 27 26 -18 29 -3 25 4 -15 -14 -9 -13 -14 25 -6 14 -20 18 11 17 2 -19 7 11 -11 
-6 -20 -12 15 16 -14 7 -16 26 -16 -5 27 21 -16 -1 -4 3 22 0 -12 -14 -4 -7 -19 -12 -15 20 -6 -8 1 12 10 26 8 29 22 29 17 7 19 -15 -11 -18 -1 1 20 -8 -10 -6 16 17 -3 -5 -11 11 -9 19 -1 2 -3 
-19 28 -2 4 -14 -7 22 17 -19 1 -1 24 16 -12 -9 22 -14 23 -18 27 23 15 -3 24 23 27 -14 20 -3 -20 -1 -19 0 -1 3 24 9 29 -4 -12 9 -3 6 22 16 28 20 13 -18 16 4 23 -5 -6 11 -14 -5 -1 24 10 
-1 -2 -19 27 22 19 -5 -18 29 1 23 -7 9 5 29 27 27 24 16 26 -7 0 4 1 26 12 -8 -8 -16 5 25 16 16 1 -20 -6 -2 22 29 -18 6 18 -6 18 10 6 26 29 -6 -18 -2 1 -6 -3 -11 15 -5 -17 10 8 
1 5 7 -15 -13 26 13 26 13 -2 -3 -4 4 -18 -1 3 10 16 -11 -8 10 -17 25 11 8 19 13 -19 14 11 19 0 -13 29 -3 -2 -8 -6 -5 -19 -15 -11 19 25 29 23 4 23 8 -10 -3 -1 28 13 -4 15 14 21 -10 23 
-4 15 -14 22 -1 5 -5 15 -10 7 18 29 14 -10 21 12 14 -11 -18 -1 -14 10 6 9 29 6 18 15 2 -13 -2 -6 -10 18 -12 18 -12 9 26 6 -4 -13 -2 27 -11 2 -16 21 -9 1 -17 29 -14 0 2 4 -1 12 -18 0 
-6 -12 -17 18 -1 5 12 5 -14 11 25 -9 13 -18 16 1 -9 4 24 26 -5 22 -19 14 -9 -6 -12 25 23 20 -14 -7 -18 25 -9 21 22 28 -9 -10 19 -6 25 -2 26 19 -10 -5 -18 0 -10 -6 -14 -7 23 -16 26 3 14 12 
11 0 14 2 -5 -11 13 2 0 28 0 -2 21 -20 -2 -13 4 1 -4 -15 21 -1 -13 -7 -5 7 -12 20 26 -8 -3 27 6 8 -7 12 25 -12 27 -20 16 24 -6 -1 1 22 18 -5 27 -17 -6 9 21 -1 2 15 -15 -12 20 -10 
29 -6 0 -11 18 24 -5 7 -19 5 8 25 -10 -6 22 26 -13 4 4 12 -18 26 -9 -3 1 -6 13 -8 -7 19 -7 26 20 13 -18 2 15 16 -1 21 -13 20 -9 1 22 12 27 20 4 -9 15 -1 -12 12 -7 15 9 3 -18 -13 
14 -20 -16 -8 -16 -12 13 11 8 24 -20 3 4 -16 4 15 16 -11 -18 15 19 22 -12 3 -4 -11 13 18 29 10 16 -13 1 2 3 -16 -16 -12 -2 -11 4 -13 -7 -6 26 24 20 29 29 4 23 5 28 -13 -8 2 -9 21 18 2 
22 -7 25 23 26 1 4 -7 11 -13 14 12 13 14 24 -12 -8 9 21 4 5 -9 5 15 -10 -12 -3 23 -20 4 15 -8 19 24 5 -11 0 15 3 -4 -2 -4 19 22 4 -2 25 0 -18 -6 13 -3 -5 -2 2 -18 -19 -7 28 -14 
14 -8 12 25 -9 21 -11 4 -3 -19 -11 24 -17 -15 -15 0 13 12 -17 -18 -1 -16 -16 -12 15 -1 -2 -5 16 6 -8 28 11 9 12 5 19 -14 -9 15 7 22 13 -19 7 10 14 26 23 22 8 -16 -7 -17 -16 11 0 23 17 10 
-7 27 24 -11 22 -5 -19 14 -13 1 -5 5 -4 13 28 0 26 23 24 2 -8 12 -12 9 27 28 -11 -7 7 26 -20 4 -5 13 -9 -17 -6 25 4 -2 -3 14 7 -13 23 -12 6 -10 -17 21 18 1 4 -8 -20 27 3 14 11 -20 
16 7 11 4 2 -10 2 22 -3 29 -3 -20 -5 14 -2 -7 25 2 14 -7 14 24 4 -10 23 11 27 -7 10 -4 25 -17 -6 -16 14 1 0 -11 24 -12 6 19 6 9 25 25 -20 14 1 27 -4 7 4 20 4 29 0 22 24 -16 
-9 18 -19 -13 -16 13 -13 -10 -2 9 23 -1 11 20 26 -15 16 5 29 28 -4 29 7 7 -13 17 -15 8 0 -2 24 -20 -10 -5 -18 -14 22 -18 -15 25 -4 -6 -11 -5 0 27 12 -13 -11 22 7 16 9 10 -8 -6 28 9 -9 24 
-11 -19 29 -4 16 -6 -2 -2 -7 -20 -13 -18 11 -4 -1 5 -11 -20 -8 17 29 -14 6 18 -3 -1 9 -6 0 18 8 10 7 -8 11 -5 26 15 -10 15 -14 29 -17 -18 5 17 9 0 1 -15 29 4 2 -2 -8 23 8 12 29 15 
2 3 29 27 12 24 1 -3 25 19 -4 4 0 2 -11 -10 -14 -15 22 -2 2 9 12 -4 -18 25 16 -8 12 -4 13 -5 5 11 23 -11 -7 -16 14 10 7 21 11 -6 23 -1 25 -4 26 14 -3 -1 -5 6 18 23 28 4 12 -14 
4 5 -10 -3 -2 6 -17 9 -14 -16 -3 -12 -5 -11 -16 -8 25 -5 -20 28 16 -3 -1 -16 22 -12 16 -7 -4 -7 22 23 -6 -10 16 0 23 20 -8 24 6 -19 -15 13 -5 3 9 -2 -10 -13 27 -3 20 -6 -1 11 24 28 22 -9 
-4 5 -15 -15 14 6 -14 24 20 25 20 15 2 -9 9 23 21 -8 -9 12 6 -3 -17 10 -12 -11 17 -18 -18 22 -16 19 15 25 -3 10 -14 -17 25 10 25 6 16 -5 18 16 -3 16 24 7 22 10 27 -9 -5 -1 -10 20 6 3 
-6 11 1 26 3 -3 23 -12 22 5 22 -1 4 21 -15 24 17 8 2 3 23 -3 9 12 17 10 -16 19 -5 29 6 22 15 29 24 -4 -17 18 -11 11 -9 8 -12 -17 -7 8 -14 -10 -14 -4 28 -16 -4 26 28 13 -9 10 26 -7 
-5 21 11 20 -2 -15 3 23 11 6 0 10 27 -19 9 11 10 2 29 0 -3 -2 -15 3 1 16 21 -9 -9 -16 1 -15 0 12 -13 3 5 19 11 17 5 14 16 -5 -12 1 -5 2 -14 21 9 0 2 -17 10 23 28 17 18 -13 
16 -7 -17 27 28 -12 28 -17 -12 -20 29 -4 0 -8 22 22 -13 -14 -6 -4 4 24 5 -7 8 -4 -12 -7 -11 8 18 29 -8 -6 -6 26 5 19 -1 12 7 -19 28 24 -10 26 6 15 19 28 27 6 17 27 -5 -7 18 4 10 -11 
100 60
1489 -1562 -123 1081 -314 1500 10 1106 1360 726 1149 -312 3626 137 298 -890 3339 286 1374 1565 4082 -72 1042 2306 -95 1614 2181 3575 3826 2397 2712 1577 149 783 732 -286 1722 3017 -1797 2023 -68 1543 -1702 1902 1365 2466 1937 931 1218 -636 2460 47 3641 1883 -1447 1324 -600 2063 3070 231 
2101 314 2059 840 2499 4195 2167 2720 -1286 1996 -967 1867 1035 1975 4598 -249 978 1660 927 -465 3128 1032 -484 1368 1832 4519 1908 -1872 116 1672 3307 3075 -46 3419 -703 1101 612 812 1312 1809 -783 2445 1071 2599 1999 1578 1000 3038 1047 2899 2069 3184 1420 1544 903 2893 3449 2242 4721 -556 
2170 289 -406 -390 2409 1158 -2417 3416 475 2305 893 240 429 1824 4170 455 1444 1678 2516 5676 -1927 2993 2097 1228 56 1277 -9 -389 1579 2576 3683 -209 -1174 3214 540 3441 3323 900 2096 2474 1561 4842 382 2843 1708 3673 423 1287 -2788 3970 1774 3 86 2733 1694 3206 2065 2932 3359 1233 
5214 1755 410 -200 756 -1076 -209 1139 1223 572 -1299 3791 -99 1530 101 512 -38 3298 1038 2075 378 -399 1073 322 -1038 1906 -1751 3038 1266 -1018 1239 -910 2655 1242 493 -879 405 -541 -226 332 1545 1317 246 889 1127 2016 1965 2198 1367 3856 -207 -304 -1564 -164 -2137 27 241 1809 3998 1352 
617 -1660 -3864 -178 1106 1507 -25 1079 99 466 1941 -1127 -645 1411 3788 -300 1656 2358 1762 1417 -423 1632 -2214 -217 137 455 1823 -1489 938 3297 -733 2784 798 1685 -483 -1078 172 2834 -596 754 1172 -516 506 1674 2350 990 345 241 1505 477 1617 2031 2437 335 -627 -167 2295 3595 -295 330 
694 -127 665 1048 815 2192 681 699 -111 2577 501 -2039 2207 -219 3560 1829 2230 403 1363 1413 4930 1569 -531 1695 811 2641 3085 -435 278 1184 3951 4378 26 946 -1341 1151 2234 1906 1626 1065 1190 2481 412 802 3389 5635 451 1650 1912 -319 3880 1555 3373 552 2627 3035 3636 1457 4720 -61 
-16 227 -1792 3666 -1758 1319 150 604 1539 2275 4271 1850 2522 -2513 3243 1521 992 3624 3126 2541 632 1679 592 2907 926 3436 3081 -895 859 774 503 -549 1773 3622 -507 2078 -914 3803 293 2023 1347 2756 -338 170 2383 3592 1230 -492 858 -1417 1067 824 525 -2000 1416 2339 2390 796 1993 9 
-185 1355 445 216 1994 697 1780 258 -1400 288 179 562 317 1465 2951 752 490 1315 -850 2522 2332 2047 -371 -770 1941 2808 97 -1638 -24 -344 1420 1943 2348 1160 -1127 221 2093 528 2326 973 -851 2252 1398 -440 2894 3889 1708 4085 732 1052 2284 4738 926 18 -335 895 3107 2499 1462 3676 
1564 -469 -1729 1065 194 1606 -663 668 -2574 80 914 94 -131 767 -702 -265 644 851 -2890 253 1296 739 -575 -16 2348 -354 2877 2023 881 702 1415 2449 45 1099 1141 2455 721 949 2328 1059 1955 929 9 4557 1257 1449 -1474 1762 -646 1485 1181 1714 -238 -1195 1484 439 1427 1989 1845 861 
1114 1561 831 1477 4787 4569 2622 336 -606 -74 -194 1552 396 734 1989 2716 -918 4733 -1321 919 -668 2052 974 1321 3273 2991 1278 968 -1057 3059 1425 4987 1871 2633 1838 1982 3459 1756 2770 1101 1118 2724 1269 3285 1587 4177 1893 1643 3533 2329 2691 691 1558 470 1939 1965 2525 1911 2808 -98 
2363 841 31 -2568 -241 1712 -405 210 2358 1930 1601 130 -896 2436 1774 1204 2838 2113 -173 2737 2256 -532 1985 -534 -236 2715 -353 504 1951 1984 2329 2687 2542 2072 358 1306 -827 1226 1588 887 2380 2612 -1407 1462 3040 1840 566 935 3740 63 3650 724 2278 96 162 2183 753 2402 4085 1444 
1244 1713 -64 2122 1956 2299 -1369 1539 -1130 3340 3514 1704 -1334 -316 1703 2067 1818 892 -582 3481 -273 3737 3327 -1361 2809 2440 773 -2442 430 2091 539 717 -111 730 1153 3834 11 184 2744 790 2660 2588 504 -1130 3082 3693 2036 2369 590 2030 1960 1394 -415 1703 -400 3151 2144 1245 2945 807 
395 -509 -760 1463 -233 412 2284 2726 -792 -1450 859 -458 344 -2101 2173 1828 1430 1119 -2233 2069 2373 1674 -1045 2450 3031 1840 990 892 1272 3055 969 1580 -311 1205 891 2960 1103 4025 292 1995 762 -1409 2101 2234 994 3724 -399 1212 764 343 2070 998 2852 -134 923 -715 2974 3765 4095 -92 
1327 -2546 2196 1704 2936 2411 2611 -628 1149 -911 3254 -354 -590 1572 3170 2302 1157 1353 2379 457 1442 64 -362 -539 678 950 -951 -690 -872 4527 1951 2547 2650 3440 678 1530 -303 3106 1582 1393 507 4079 2120 2570 747 -673 757 2888 457 -483 3164 -178 52 992 2272 1331 -1340 -874 2483 -3604 
1995 3274 2379 -975 -36 -1029 -1473 4388 81 1520 28 3676 1540 2666 3944 -1109 1813 363 2021 3408 1010 4580 2460 1260 1127 3669 -911 2573 1447 703 2496 -814 -231 2955 -905 353 -172 2004 -663 778 1979 2460 1137 3427 1604 1934 827 1467 -1962 4661 -303 2352 629 3437 302 1596 2285 1970 3275 -1527 
-573 4468 -648 -2484 118 -9 -1084 5624 211 3529 -3442 2567 1828 622 2947 1001 2252 1140 291 2564 -985 4441 1334 2263 1624 1257 849 989 -812 -218 2575 412 -2311 -168 -847 1895 1468 -262 1382 513 -271 -1310 -715 345 1609 3147 -2301 -440 -2456 3252 2298 319 1467 1622 681 444 3394 2503 -83 1409 
2130 -1126 700 512 4968 1404 671 665 -1397 -1360 198 496 -3462 -705 3483 -205 -572 1348 -627 -124 620 -373 -1604 -133 600 -66 861 -2924 -2026 2001 -719 3386 2064 1414 2069 240 1723 858 1682 3297 -1642 3079 1035 -839 -1020 1228 988 -63 2854 214 3153 -1478 -992 -616 -227 1474 1126 2006 1386 -2719 
2190 -1622 -1301 -1374 1527 -1957 2693 2327 -1227 -500 945 2092 1245 1217 -955 587 -1 513 398 49 469 3218 20 -1783 551 839 114 2552 332 604 -296 2358 1052 139 1733 1223 1626 4013 -684 -192 1993 1145 46 1497 -68 1528 -572 2862 656 2428 3101 1036 683 661 721 1037 2839 1514 3905 -1812 
1716 -2009 -1951 -1275 1259 875 1864 970 -1176 -72 -63 2459 543 -1482 1283 994 -734 1375 -1987 4759 651 2664 1069 -1357 956 -1097 -72 -2122 -475 1787 2943 1059 -1312 296 -735 3346 3100 1513 -1939 -259 131 303 -545 -365 1691 5582 2488 2498 1131 1257 3095 -315 1237 324 -1061 -75 4391 810 4343 4470 
-192 -1670 763 -1057 77 2104 1548 -445 502 -982 281 -1803 -186 -971 565 -1473 801 2069 -1259 -3559 -491 -3885 -1365 711 1253 459 -637 -1649 -1660 901 -312 855 -1144 1019 330 -1418 -1356 -799 1280 -2073 -1586 -1633 -66 -429 -1382 -948 343 548 1197 -3551 -1933 -463 1143 -1871 -1151 -283 -342 -2452 -24 -1170 
1148 1061 -862 1144 1774 -987 -3300 461 431 688 2101 -1733 184 1663 360 795 3831 103 255 2267 805 905 -1074 -702 1500 3480 2025 -1352 493 1214 563 740 1837 -1532 1598 -329 682 2312 3470 2252 2116 2375 -328 1022 3983 2078 697 2217 -1252 3875 1131 3071 -290 226 -2186 2213 2926 3391 2883 1006 
200 733 -2248 848 -2089 1110 -815 859 -871 -158 310 709 -1647 1287 778 249 2152 1062 -1080 2301 1189 1196 2047 -973 1430 282 915 732 1946 -808 1059 573 1585 2990 -928 3172 289 3631 -970 2998 -400 1494 1023 3885 2546 189 -3425 -128 -1742 1179 190 2813 843 2347 763 -1679 70 1429 228 2955 
1642 -386 1078 -173 1378 338 -931 1100 -406 187 -610 215 -1690 624 1653 -190 1249 778 1139 2402 813 -712 109 -1656 -464 -26 1617 -1765 2401 538 -971 276 1292 652 738 55 1639 1714 -1537 2622 -895 2352 -592 -520 -130 -411 1986 914 1564 767 -5 55 654 2335 -1313 1080 -790 3018 338 -1667 
1311 161 107 1021 611 199 2036 2323 -368 -426 -1008 2132 253 -122 811 -1012 -253 2376 500 2478 751 2682 2492 -2063 1791 1618 973 540 69 -1432 1713 2857 3129 3675 2154 1429 2099 1675 35 709 1499 1885 -413 2452 3015 3870 2210 815 2848 2648 3808 3932 2978 -874 -885 1625 4713 2853 3853 2158 
2945 -3052 -487 -863 310 -1437 1996 1208 -1175 -1516 -513 1839 254 305 985 555 -803 174 -224 3035 -239 2112 -1049 -2847 -228 -844 -1052 1671 1875 708 -995 501 -1322 -1233 -1034 369 2626 2764 -2908 -1359 574 -1099 203 626 679 2055 1521 2372 2165 1977 434 761 1274 461 -2187 -2850 2625 996 2870 1872 
3097 1238 431 339 2556 -755 1349 1050 -1157 2475 4022 2110 2201 1024 4774 -214 714 3550 1004 128 1202 2831 246 769 936 2779 533 2049 2251 3556 549 3458 2888 3444 937 3447 252 2746 2165 1733 3019 2340 322 422 1981 2785 610 1303 2526 1957 2021 2804 969 713 598 2455 2049 3287 4506 -1371 
3712 -547 515 609 4006 -349 966 -1685 2079 -2963 3611 1890 -1074 3288 2260 3257 643 889 -2682 1209 -5 1783 1308 459 2197 -1318 -956 755 -1765 3030 2567 439 1998 1247 799 -404 -1137 3421 1958 1715 433 676 1542 4533 400 1360 -461 2584 447 1178 1801 -124 -1387 3201 540 -6 -3923 2308 1604 -660 
2692 -320 -1747 -1430 762 771 4744 2167 325 -510 2944 2147 2549 -125 546 1513 -20 5426 -663 2016 -1018 632 341 912 3074 4023 -1205 1820 1054 1592 1329 1687 1762 3840 -142 3539 1952 2031 1337 -2301 2468 2845 -825 3713 1216 5118 2412 4733 2884 2146 940 1159 1885 -2307 291 2832 2388 1658 5469 1853 
849 -1929 -981 136 2000 878 -316 327 -1763 2821 1688 -1723 934 -669 1358 186 -122 -579 1665 527 -155 589 413 -1023 -2531 -36 2715 -539 1484 3252 -1178 775 -935 799 118 2328 2591 193 -817 -21 1587 3157 1657 -225 1331 2567 -505 -28 2597 2730 1360 202 2282 1658 -656 492 1474 158 2869 16 
162 2402 -662 -669 -1478 958 -514 2956 852 4745 -314 1498 2452 -97 1813 622 1170 1413 2472 2300 -1620 3287 -86 375 395 2277 3249 2598 2238 30 686 69 2504 3411 -551 1593 -97 -1344 3212 718 2664 1809 73 495 2101 3924 2122 2045 2710 903 613 3979 3778 -834 734 2044 2113 2183 644 -533 
-969 2686 2508 1688 1028 -498 390 -1685 -2788 -1498 -677 1602 1908 672 -664 128 -1254 740 -140 1988 376 413 -263 -1518 1420 269 1293 70 321 713 543 -753 -267 -644 -1234 786 2303 94 -884 -275 -886 -2247 -872 -9 -449 256 3584 -1130 -2890 692 1859 1143 -565 -1611 1660 -85 2304 2021 711 366 
-265 1463 -160 869 742 1585 1456 592 -1713 435 -1492 2462 1958 1277 982 1772 371 3915 1917 1423 -2527 3334 -1369 656 3512 1738 901 3911 -344 307 -6 1352 1203 3290 8 1550 3037 2155 1428 782 366 1609 201 2271 1453 3340 36 1345 -630 4411 1913 2074 1033 -1719 137 405 3830 847 2723 791 
-257 408 1396 455 -1163 1342 2547 734 -263 545 857 1036 -1045 166 -1763 -2007 354 1863 118 -456 1979 1906 1686 831 2319 3084 -348 858 2651 76 261 -1432 544 -1227 2261 400 -601 1481 -2349 -568 187 785 -53 -3336 2666 1798 2551 1003 2300 697 271 -1075 486 276 199 2136 956 1637 3527 842 
1084 2075 180 1648 -2119 344 1103 1228 -242 134 -528 944 -577 -401 324 -11 38 1550 -359 -1173 -1692 -1431 238 -1866 338 1506 1255 -1747 1494 -2559 -1535 1254 1515 2580 -807 1566 488 -435 1295 109 908 -317 -302 1293 803 365 1039 688 2282 1306 -1657 3359 -248 -1074 -632 484 3641 3632 -2096 1227 
239 1647 3080 3374 2352 2979 4315 -1839 2046 -2399 -52 1793 -333 1716 1383 2898 70 2615 -32 2329 744 509 3528 802 1840 1860 83 413 -886 1950 2009 -1228 3295 2472 1097 1710 334 2037 -78 1793 -921 -1142 289 3998 2440 2239 5125 529 1011 4830 4267 1035 2301 1190 -631 -962 -463 2109 883 2105 
2709 506 343 -497 3565 1229 456 -127 -413 -711 168 2023 1048 252 2638 -185 230 3240 396 -882 191 -714 1818 -1096 -967 1050 1332 -197 722 -399 3562 4643 3108 1888 1432 3433 4320 1666 1882 4527 554 3195 -195 3244 277 1782 1207 1778 3167 3717 3708 1640 1569 793 -306 2977 2621 3345 2043 386 
381 -674 36 -1812 807 3524 -959 3328 -119 4707 560 -1130 -672 1117 -982 466 2789 547 -142 -998 2298 -1246 526 -277 -345 1935 5062 -425 2208 4334 -130 508 54 -414 2064 1694 -2148 -1099 2084 -60 3580 1463 686 -1016 2297 1081 806 3983 2537 2787 1632 1357 3257 429 66 3483 1836 2710 4495 -322 
-334 2540 45 927 -1234 -418 1156 1073 145 2896 2246 3 1720 1672 1858 -44 63 847 1007 1035 2189 3786 2064 2055 463 1976 513 3541 2610 580 1684 1456 626 1254 551 3823 32 1759 2034 2062 2738 1871 254 1208 1963 3624 -1027 -1418 1416 2296 2379 2601 1572 1957 1878 1110 2787 3609 1767 2831 
863 524 485 2852 980 1001 2488 -828 530 -2646 1411 1845 890 649 1620 -190 80 1979 1542 -102 236 2973 640 -270 3945 2768 -477 329 -1702 820 2693 1946 920 2364 -389 -631 -490 3878 -1408 -454 596 -1192 1196 1365 1864 3590 2121 187 498 1123 2224 1127 879 78 1247 1791 3720 737 3749 156 
-1555 -68 662 681 -653 1392 -1111 -9 -412 -347 -91 -1462 263 -185 768 -1613 887 -543 193 1803 292 -2 920 476 1442 2051 895 -934 597 420 1366 -806 -559 1002 1360 341 182 752 712 1180 306 -443 -443 -1475 1788 2680 643 502 -1120 -105 1302 2073 404 -1375 -69 1806 3683 722 1498 2231 
-967 -1532 -2072 2437 1944 1792 638 -184 -321 639 767 -1847 294 -51 -278 911 -2147 -716 1813 1712 -2276 1001 -274 1041 -416 -595 1431 -1405 -1631 868 -1918 1220 -629 440 1639 248 1047 2446 -828 2676 614 353 -960 -1118 -989 -806 174 -1644 -724 618 793 -234 -128 991 236 768 3128 389 -110 770 
1698 2087 -852 1996 1995 23 131 2393 -2586 426 1271 3755 419 560 1408 2324 2452 1045 -1743 3569 1312 4177 1395 -187 3762 3295 1948 1113 254 2151 -773 1962 1156 1035 -84 2945 1046 1428 649 2152 1506 1148 418 1549 2062 5786 2843 3055 1305 5978 3832 3843 3058 477 -2715 -23 3266 2938 3257 1748 
2901 -2559 -811 1429 444 1987 1463 -792 2088 54 1980 -649 -1775 638 1832 673 916 2654 -330 358 -482 -328 1491 -3032 1002 539 248 -2323 593 572 3620 3435 1941 4138 2364 3544 608 3264 3323 1327 1538 3357 465 3242 2422 3257 -721 2408 1652 140 2174 964 -413 1305 2589 2664 2402 1051 2207 1414 
732 690 76 -136 13 1137 426 2564 1835 -15 -1214 2664 -123 1447 2656 1747 1421 1993 -629 4020 1596 1169 1958 844 -650 2122 686 -833 134 -23 2172 1335 2292 2076 -1008 2004 2341 862 2165 2321 -677 3718 -465 4846 3410 3859 1241 1391 1103 2560 2405 3647 1387 418 -760 -1674 2345 2023 -1690 4074 
752 1950 3156 -646 -1170 1305 -518 105 -1105 279 2335 1814 1835 -1893 230 -115 1060 -437 -638 -431 36 -1259 152 730 -414 1429 394 -1624 1085 2545 984 -2497 -1285 -740 -1708 2614 983 -774 -119 -653 454 -1705 439 -1178 958 1658 4655 1545 -1257 161 769 -1244 -521 -870 -958 1081 1269 1002 1286 -1184 
540 1115 1637 1970 290 455 -1320 451 1196 1772 -978 461 -246 -1290 3371 2026 3620 2599 1848 1667 3245 813 -738 596 1859 3570 1758 -1146 2233 -254 228 620 2634 1521 433 1444 -930 990 2463 2592 2892 3168 1931 -120 3251 2001 1218 2050 3557 3880 1964 1472 2912 -1912 -1546 2490 -520 2637 4198 79 
3033 -2065 274 -30 962 1199 4262 -799 -408 1316 3497 1306 1818 881 2451 224 533 857 1084 983 972 1427 432 -584 -720 1805 -224 635 697 2393 1754 -1841 -385 -17 1169 2513 595 238 236 144 -176 -1642 -3653 2444 -402 1310 4297 1549 695 2780 1356 396 -770 881 -164 -208 1305 1215 1750 -646 
2636 -671 -2629 1104 2494 1247 2025 2010 -2103 2254 1001 -32 -717 222 2017 73 -686 1749 -899 1559 2172 980 -1034 -949 -244 528 1208 1382 709 2739 -45 4127 3428 2634 906 2211 1112 66 1489 470 2826 1543 1614 1281 1626 2856 852 2618 2547 1103 1588 3311 1267 250 906 -427 1820 2174 3240 853 
-624 862 -1898 2882 4913 1491 -1096 -133 -1468 2390 2882 578 1610 55 4833 1795 2117 519 -744 4746 1065 2148 1272 -1812 1389 1753 4961 16 -2076 2751 3176 1443 2705 -1391 1333 4001 1790 3963 3517 1074 3183 527 547 2703 1932 4887 4540 4859 606 3396 2406 5346 1443 1119 159 -164 4696 141 4089 -1323 
